"CustomerKey","MaritalStatus","Gender","Education","Occupation","HomeOwner","Country","SpendBand"
2267,"M","M","Partial College","Professional","No","United States","HighSpend"
2268,"M","M","High School","Professional","No","Canada","LowSpend"
2269,"M","F","Partial College","Professional","No","Canada","HighSpend"
2270,"S","F","Graduate Degree","Management","No","United States","MediumSpend"
2271,"S","M","Graduate Degree","Management","Yes","Canada","MediumSpend"
2272,"M","M","Graduate Degree","Management","Yes","Canada","MediumSpend"
2273,"S","F","Graduate Degree","Management","Yes","United States","MediumSpend"
2274,"S","F","Graduate Degree","Management","Yes","United States","HighSpend"
2275,"S","M","Partial College","Professional","Yes","United States","HighSpend"
2276,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2277,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2278,"S","M","Partial College","Professional","Yes","United States","HighSpend"
2279,"S","M","Bachelors","Management","Yes","United States","HighSpend"
2280,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
2281,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2282,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2283,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2284,"M","M","Partial College","Professional","No","United States","MediumSpend"
2285,"M","F","Partial College","Professional","No","Canada","HighSpend"
2286,"M","F","Partial College","Professional","Yes","Canada","MediumSpend"
2287,"S","F","Partial College","Professional","No","United States","HighSpend"
2288,"S","M","Bachelors","Management","Yes","United States","HighSpend"
2289,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2290,"M","F","Partial College","Professional","Yes","Canada","HighSpend"
2291,"M","M","Partial College","Professional","Yes","Canada","HighSpend"
2292,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2293,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2294,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2295,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2296,"M","F","High School","Professional","Yes","United States","HighSpend"
2297,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2298,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2299,"M","F","Bachelors","Management","No","United States","HighSpend"
2300,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2301,"M","M","High School","Professional","No","United States","HighSpend"
2302,"S","F","High School","Professional","Yes","United States","HighSpend"
2303,"S","M","High School","Professional","Yes","United States","MediumSpend"
2304,"M","M","High School","Professional","Yes","Canada","MediumSpend"
2305,"S","F","High School","Professional","Yes","United States","HighSpend"
2306,"M","M","High School","Professional","Yes","United States","HighSpend"
2307,"M","F","High School","Professional","No","United States","MediumSpend"
2308,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
2309,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
2310,"M","F","Bachelors","Management","Yes","United States","MediumSpend"
2311,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2312,"M","F","Partial College","Professional","Yes","United States","MediumSpend"
2313,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2314,"M","F","High School","Professional","No","United States","HighSpend"
2315,"M","M","High School","Professional","Yes","United States","HighSpend"
2316,"M","M","Partial High School","Skilled Manual","Yes","United States","MediumSpend"
2317,"M","M","Partial High School","Skilled Manual","Yes","United States","HighSpend"
2318,"S","M","High School","Professional","Yes","United States","HighSpend"
2319,"M","F","Partial High School","Skilled Manual","Yes","Canada","HighSpend"
2320,"S","M","High School","Professional","Yes","United States","HighSpend"
2321,"S","F","Graduate Degree","Management","No","United States","HighSpend"
2322,"S","F","Graduate Degree","Management","No","United States","HighSpend"
2323,"S","F","Graduate Degree","Management","Yes","United States","HighSpend"
2324,"M","M","Graduate Degree","Management","No","United States","MediumSpend"
2325,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2326,"M","M","Bachelors","Management","No","United States","HighSpend"
2327,"M","M","Bachelors","Management","No","United States","HighSpend"
2328,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
2329,"S","M","Graduate Degree","Management","Yes","Canada","HighSpend"
2330,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2331,"M","F","Graduate Degree","Management","Yes","Canada","HighSpend"
2332,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2333,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2334,"M","F","Bachelors","Management","No","United States","HighSpend"
2335,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2336,"S","F","Bachelors","Management","Yes","United States","HighSpend"
2337,"M","F","Graduate Degree","Management","Yes","United States","MediumSpend"
2338,"M","F","Bachelors","Management","Yes","United States","MediumSpend"
2339,"S","F","Bachelors","Management","Yes","United States","HighSpend"
2340,"S","F","Bachelors","Management","Yes","United States","HighSpend"
2341,"M","F","Bachelors","Management","Yes","United States","MediumSpend"
2342,"M","M","Bachelors","Management","Yes","United States","MediumSpend"
2343,"S","M","Bachelors","Management","Yes","United States","HighSpend"
2344,"M","F","Bachelors","Management","Yes","Canada","MediumSpend"
2345,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2346,"M","M","Bachelors","Management","Yes","Canada","HighSpend"
2347,"S","M","Bachelors","Management","Yes","United States","HighSpend"
2348,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2349,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2350,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2351,"M","M","Graduate Degree","Management","No","Canada","HighSpend"
2352,"S","F","Bachelors","Management","Yes","United States","MediumSpend"
2353,"S","M","Bachelors","Management","Yes","United States","MediumSpend"
2354,"S","F","Graduate Degree","Management","Yes","United States","MediumSpend"
2355,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2356,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2357,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2358,"S","M","Bachelors","Management","Yes","United States","HighSpend"
2359,"M","F","Bachelors","Management","Yes","Canada","HighSpend"
2360,"M","M","Bachelors","Management","Yes","United States","MediumSpend"
2361,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2362,"M","M","Bachelors","Management","Yes","United States","MediumSpend"
2363,"S","F","Bachelors","Management","Yes","United States","MediumSpend"
2364,"M","F","Bachelors","Management","Yes","United States","MediumSpend"
2365,"S","F","Bachelors","Management","Yes","United States","HighSpend"
2366,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2367,"M","M","Bachelors","Management","Yes","Canada","MediumSpend"
2368,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2369,"M","M","Bachelors","Management","No","United States","HighSpend"
2370,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2371,"M","M","Partial College","Professional","Yes","United States","MediumSpend"
2372,"S","F","Partial College","Professional","Yes","United States","MediumSpend"
2373,"M","M","Partial College","Professional","Yes","United States","MediumSpend"
2374,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2375,"M","M","Partial College","Professional","No","United States","HighSpend"
2376,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2377,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2378,"M","M","Bachelors","Management","Yes","United States","MediumSpend"
2379,"M","F","Partial College","Professional","Yes","United States","MediumSpend"
2380,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2381,"M","F","Bachelors","Management","No","United States","HighSpend"
2382,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2383,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2384,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2385,"S","M","Partial College","Professional","Yes","United States","HighSpend"
2386,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2387,"M","M","Partial College","Professional","No","United States","MediumSpend"
2388,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2389,"S","M","Partial College","Professional","Yes","United States","HighSpend"
2390,"M","F","Partial College","Professional","No","United States","MediumSpend"
2391,"M","F","Partial College","Professional","No","United States","MediumSpend"
2392,"M","F","Partial High School","Skilled Manual","Yes","Canada","HighSpend"
2393,"M","M","High School","Professional","Yes","United States","HighSpend"
2394,"M","M","High School","Professional","Yes","United States","HighSpend"
2395,"S","M","High School","Professional","Yes","United States","HighSpend"
2396,"M","M","High School","Professional","Yes","United States","MediumSpend"
2397,"M","M","High School","Professional","Yes","United States","MediumSpend"
2398,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2399,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2400,"M","M","Partial College","Professional","No","United States","HighSpend"
2401,"M","F","Partial College","Professional","No","United States","HighSpend"
2402,"S","F","High School","Professional","Yes","United States","HighSpend"
2403,"M","M","High School","Professional","No","United States","HighSpend"
2404,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2405,"M","M","Partial College","Professional","Yes","United Kingdom","HighSpend"
2406,"M","M","Partial College","Professional","Yes","France","HighSpend"
2407,"M","M","Partial College","Professional","Yes","Germany","HighSpend"
2408,"S","F","High School","Professional","No","United Kingdom","HighSpend"
2409,"M","F","Bachelors","Management","Yes","United Kingdom","HighSpend"
2410,"M","M","Partial College","Professional","Yes","France","HighSpend"
2411,"M","F","Partial College","Professional","Yes","Germany","HighSpend"
2412,"M","F","Partial College","Professional","No","United Kingdom","HighSpend"
2413,"M","M","Partial College","Professional","Yes","United Kingdom","HighSpend"
2414,"M","M","Graduate Degree","Management","Yes","United States","MediumSpend"
2415,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
2416,"S","M","Graduate Degree","Management","Yes","United States","MediumSpend"
2417,"S","M","Graduate Degree","Management","No","United States","HighSpend"
2418,"M","M","Graduate Degree","Management","Yes","United States","HighSpend"
2419,"M","M","Partial College","Professional","Yes","Canada","HighSpend"
2420,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2421,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2422,"M","F","Graduate Degree","Management","Yes","United States","HighSpend"
2423,"S","F","Graduate Degree","Management","No","United States","HighSpend"
2424,"S","M","Bachelors","Management","Yes","Canada","HighSpend"
2425,"M","F","Partial College","Professional","Yes","United States","HighSpend"
2426,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2427,"S","F","Bachelors","Management","Yes","United States","HighSpend"
2428,"S","M","Bachelors","Management","No","United States","HighSpend"
2429,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2430,"M","F","Bachelors","Management","Yes","United States","HighSpend"
2431,"M","M","Bachelors","Management","Yes","United States","HighSpend"
2432,"M","M","Partial College","Professional","Yes","United States","HighSpend"
2433,"S","M","Partial College","Professional","Yes","United States","MediumSpend"
2434,"S","F","Partial College","Professional","Yes","United States","HighSpend"
2435,"S","F","Graduate Degree","Management","Yes","Canada","HighSpend"
2436,"M","F","Graduate Degree","Management","Yes","United States","MediumSpend"
